Tutorial Group,Student ID,School,Name,Gender,CGPA,Assigned_Group,Vector_Displacement
G-73,5562,SPMS,Tiantian Liu,Female,4.01,G-73-7,1.154235
G-73,2984,SoH,Rahul Desai,Male,4.09,G-73-7,1.314
G-73,3007,CoB (NBS),Ty Wu,Male,4.09,G-73-8,0.434
G-73,3318,MAE,Kiran Noor,Female,4.09,G-73-8,1.034
G-73,743,SBS,Xia Chen,Female,4.05,G-73-8,1.074054
G-73,2956,EEE,Akira Nishida,Male,4,G-73-8,1.1543
G-73,2345,CCDS,Hao Chen,Male,4.14,G-73-8,1.194114
G-73,3635,CoB (NBS),Guangqiang,Female,3.95,G-73-9,0.234746
G-73,5671,CCDS,Lucy Simmons,Female,4.15,G-73-9,0.994161
G-73,5721,CCEB,Lina Lim,Female,4.15,G-73-9,1.074161
G-73,4452,EEE,Henry Li,Male,4.11,G-73-9,1.154022
G-73,3025,CoE,Matthew Wilson,Male,4,G-73-9,1.2743
G-73,3531,CoB (NBS),Claudia Dela Cruz,Female,3.89,G-73-10,0.235546
G-73,5805,EEE,Rida Shah,Female,4.18,G-73-10,0.954349
G-73,2799,SBS,Hui Zhang,Female,4.03,G-73-10,1.074128
G-73,5637,CCDS,Faisal Rehman,Male,4.05,G-73-10,1.194054
G-73,4940,MAE,Levi Morgan,Male,4.19,G-73-10,1.234428
G-74,5250,CoB (NBS),Elaine Dela Cruz,Female,4.2,G-74-1,0.298551
G-74,2177,MAE,Eva Lestari,Female,3.95,G-74-1,1.098703
G-74,1437,SPMS,Aarav Bajaj,Male,4.11,G-74-1,1.13803
G-74,1854,SBS,Jaxon Lee,Male,4.08,G-74-1,1.218
G-74,1658,CoE,Nikita Alexeyev,Male,4.11,G-74-1,1.21803
G-74,1754,CCDS,Sophie Bennett,Female,4.03,G-74-2,1.098111
G-74,4998,SSS,Chloe Brown,Female,4.03,G-74-2,1.058111
G-74,4860,MAE,Layla Zhang,Female,4.12,G-74-2,1.098056
G-74,597,SPMS,Quinn Yang,Male,4.22,G-74-2,1.138755
G-74,1738,CoE,Saurabh Mehta,Male,4.04,G-74-2,1.218073
G-74,2223,WKW SCI,Emmy Wang,Female,4.17,G-74-3,0.298306
G-74,5155,SSS,Lina Binti Ismail,Female,3.85,G-74-3,1.060164
G-74,5340,CCDS,Mason Reyes,Male,4.12,G-74-3,1.138056
G-74,3939,CEE,Elijah Liu,Male,4.11,G-74-3,1.21803
G-74,478,CCEB,Jace Rivera,Male,4.18,G-74-3,1.218379
G-74,4538,WKW SCI,Ellis Zhao,Male,4.15,G-74-4,0.338182
G-74,3996,CCDS,Meena Devi,Female,3.95,G-74-4,1.098703
G-74,4130,MAE,Huda Binti Ali,Female,4.25,G-74-4,1.099121
G-74,4126,CEE,Ariana Coleman,Female,4,G-74-4,1.178273
G-74,267,SoH,Zachary Allen,Male,4.08,G-74-4,1.298
G-74,2659,CoB (NBS),Fatma Binti Ali,Female,4.25,G-74-5,0.299121
G-74,2048,CCDS,Amelia Wang,Female,4.03,G-74-5,1.098111
G-74,5036,SPMS,Laila Binti Ismail,Female,3.95,G-74-5,1.098703
G-74,43,CoE,Dylan Wong,Male,4.09,G-74-5,1.218002
G-74,4507,MSE,Jasper King,Male,4.11,G-74-5,1.25803
G-74,3559,CoB (NBS),Natalie Rivera,Female,4.01,G-74-6,0.298211
G-74,1167,SSS,Tingwei,Female,4.3,G-74-6,1.059891
G-74,4814,SPMS,Luca Murphy,Male,4.02,G-74-6,1.138157
G-74,5125,EEE,Dika Saputra,Male,3.9,G-74-6,1.179334
G-74,732,CCEB,Aidan Tan,Male,4.18,G-74-6,1.218379
G-74,2816,CoB (NBS),Mithun Nair,Male,4.15,G-74-7,0.338182
G-74,1298,CCDS,Sanjana Iyer,Female,4.05,G-74-7,1.098043
G-74,2006,EEE,Shuqi,Female,4,G-74-7,1.138273
G-74,569,CCEB,Cindy Lestari,Female,4.1,G-74-7,1.178012
G-74,2723,NIE,Ethan Thomas,Male,4.11,G-74-7,1.29803
G-74,3550,SSS,Xara Alvarado,Female,4.08,G-74-8,1.058
G-74,2426,MAE,Ling Feng,Male,4.15,G-74-8,1.138182
G-74,682,EEE,Theo Ross,Male,4.2,G-74-8,1.178551
G-74,4773,SBS,Calla Chen,Female,4.18,G-74-8,1.178379
G-74,5894,MSE,Jiayi,Female,3.8,G-74-8,1.221195
G-74,36,CoB (NBS),Sanya Verma,Female,4.06,G-74-9,0.29802
G-74,4025,SSS,Aditi Nair,Female,4.12,G-74-9,1.058056
G-74,1005,SPMS,Naim Bin Rahim,Male,4.07,G-74-9,1.138006
G-74,5623,EEE,Daniel Koh,Male,4.19,G-74-9,1.178461
G-74,4321,SBS,Victor Lim,Male,3.93,G-74-9,1.218931
G-74,2901,CoB (NBS),Saki Nishimura,Female,4.03,G-74-10,0.298111
G-74,572,SSS,Amira Noor,Female,4.01,G-74-10,1.058211
G-74,5199,MAE,Nash Wong,Male,4.14,G-74-10,1.138132
G-74,1972,CoB (NBS),Victoria Adams,Female,4.06,G-74-10,0.29802
G-74,3233,CEE,Kaden Reed,Male,4.11,G-74-10,1.21803
G-75,2329,MAE,Olivia Garcia,Female,3.86,G-75-1,1.011603
G-75,3525,CCDS,Oliver Thomas,Male,4.09,G-75-1,1.129602
G-75,4637,MSE,Ying Xu,Female,4.02,G-75-1,1.129763
G-75,431,SSS,Bingli,Male,4.18,G-75-1,1.20997
G-75,1004,NIE,Samantha Sun,Female,4.52,G-75-1,1.257211
G-75,252,MAE,Mi-Sook Choi,Female,4.11,G-75-2,1.009627
G-75,5496,CCDS,Tessa Alonzo,Female,3.88,G-75-2,1.051261
G-75,2312,EEE,Anil Reddy,Male,4.12,G-75-2,1.169652
G-75,3543,SSS,William Lim,Male,4.19,G-75-2,1.210051
G-75,811,SPMS,Mateo Huang,Male,4.18,G-75-2,1.28997
G-75,3548,CCDS,Kavya Sharma,Female,4.08,G-75-3,1.049601
G-75,4535,SSS,Ritika Sethi,Female,4.06,G-75-3,1.129623
G-75,4999,EEE,Asher Phillips,Male,4.04,G-75-3,1.169677
G-75,1114,SBS,Jasmine Binti Lee,Female,4.15,G-75-3,1.169775
G-75,308,CoE,Nitin Singhal,Male,4.15,G-75-3,1.289775
G-75,932,MAE,Ava Rivera,Female,4.48,G-75-4,1.015879
G-75,178,EEE,Kavita Sharma,Female,4.11,G-75-4,1.089627
G-75,4357,CCEB,Salma Khan,Female,4.02,G-75-4,1.129763
G-75,2924,SoH,Ava Green,Female,3.89,G-75-4,1.171102
G-75,1304,CoE,Yuri Mikhailov,Male,3.95,G-75-4,1.290316
G-75,2330,WKW SCI,Yasir Malik,Male,3.88,G-75-5,0.371261
G-75,4943,CCDS,Laila Rahman,Female,4.21,G-75-5,1.050237
G-75,4995,SSS,Ruchi Gupta,Female,4.12,G-75-5,1.129652
G-75,3630,CCEB,Mikhail Ivanov,Male,4.21,G-75-5,1.210237
G-75,4110,SoH,Kiran Rao,Male,4.01,G-75-5,1.249818
G-75,2618,CoB (NBS),Ivy Ong,Female,4.15,G-75-6,0.289775
G-75,3616,MAE,David Simmons,Male,3.95,G-75-6,1.090316
G-75,793,CCDS,Felix Tan,Male,4.14,G-75-6,1.129726
G-75,5692,SoH,Anika Reddy,Female,4.14,G-75-6,1.169726
G-75,3683,CEE,Ahmad Bin Azhar,Male,4.02,G-75-6,1.249763
G-75,3524,CoB (NBS),Santi Kusuma,Female,4.3,G-75-7,0.29147
G-75,4803,MAE,Shan Biao,Male,4.09,G-75-7,1.089602
G-75,3241,CCEB,Sneha Reddy,Female,4,G-75-7,1.129881
G-75,4196,MSE,Sanjay Nair,Male,4.06,G-75-7,1.209623
G-75,462,SBS,Victor Reyes,Male,3.95,G-75-7,1.250316
G-75,4069,CoB (NBS),Anika Iyer,Female,4.05,G-75-8,0.289646
G-75,3217,MAE,Liam Chen,Male,4.09,G-75-8,1.089602
G-75,3145,MSE,Ava Nguyen,Female,4.12,G-75-8,1.129652
G-75,4200,EEE,Wyatt Yang,Male,4.02,G-75-8,1.169763
G-75,1000,CEE,Jian Li,Male,4.09,G-75-8,1.249602
G-75,4072,CCDS,Tianyi,Female,4.2,G-75-9,1.05014
G-75,2140,CCEB,Sunita Iyer,Female,4.05,G-75-9,1.129646
G-75,5188,SBS,Xanthe Scott,Female,4.12,G-75-9,1.169652
G-75,2400,CEE,Pooja Sharma,Female,3.89,G-75-9,1.171102
G-75,5612,SPMS,Leo Zhang,Male,4.01,G-75-9,1.289818
G-75,1273,CoB (NBS),Chen Hui,Female,4.2,G-75-10,0.29014
G-75,5681,MAE,Arvind Kumar,Male,3.88,G-75-10,1.091261
G-75,2987,MSE,Kiran Chawla,Female,4.2,G-75-10,1.13014
G-75,1143,EEE,Mohammed Patel,Male,3.94,G-75-10,1.170427
G-75,237,ASE,Rumana Niazi,Female,4.02,G-75-10,1.249763
G-76,1651,CoB (NBS),Anup Kumar,Male,4.19,G-76-1,0.396336
G-76,5696,MAE,Samantha Teo,Female,4.01,G-76-1,1.036313
G-76,1268,SoH,Sajida Noor,Female,4.12,G-76-1,1.156019
G-76,2295,SPMS,Nina Anggraini,Female,4.05,G-76-1,1.196094
G-76,1593,NIE,Tariq Ahmed,Male,4.17,G-76-1,1.236205
G-76,5162,EEE,Ananya Joshi,Female,4.19,G-76-2,0.916336
G-76,2570,MAE,Danielle Dela Cruz,Female,4.02,G-76-2,1.036246
G-76,2398,CCEB,Aubrey Lin,Female,4.17,G-76-2,1.156205
G-76,831,SSS,Fang Ying,Female,4.18,G-76-2,1.196266
G-76,5367,SSS,Julian Bautista,Male,3.97,G-76-2,1.316659
G-76,4483,EEE,Yara Ong,Female,4.04,G-76-3,0.916136
G-76,5234,CoB (NBS),Ryota Yamada,Male,4.06,G-76-3,0.396059
G-76,4741,MAE,Andrew Li,Male,4.15,G-76-3,1.156107
G-76,2469,SPMS,Aanya Kapoor,Female,4.17,G-76-3,1.196205
G-76,5849,CCEB,Elijah Harris,Male,4.1,G-76-3,1.276
G-76,5230,CoB (NBS),Naina Sharma,Female,4.2,G-76-4,0.276413
G-76,719,EEE,Henry Martin,Male,4.18,G-76-4,1.036266
G-76,5257,CCDS,Adeel Qureshi,Female,3.89,G-76-4,1.117737
G-76,1041,CEE,James Taylor,Male,4.13,G-76-4,1.19604
G-76,3441,SBS,Brittany Wong,Female,4.1,G-76-4,1.236
G-76,1859,WKW SCI,Bobby Hidayat,Male,4.05,G-76-5,0.396094
G-76,2270,EEE,Kylie Tan,Female,4.23,G-76-5,0.916693
G-76,1341,SoH,Sienna Wong,Female,4.09,G-76-5,1.156003
G-76,2104,CEE,Shiv Patel,Male,4.06,G-76-5,1.196059
G-76,5713,CCDS,Kian Zhang,Male,4.06,G-76-5,1.236059
G-76,1828,CoB (NBS),Ming Zhou,Male,4.04,G-76-6,0.396136
G-76,2998,EEE,Gloria Sanders,Female,4.19,G-76-6,0.916336
G-76,2288,SoH,Meena Bhatia,Female,4.04,G-76-6,1.156136
G-76,1039,CCEB,Shreya Sharma,Female,4.22,G-76-6,1.156591
G-76,4794,CEE,Yang Jun Lim,Male,4,G-76-6,1.196387
G-76,432,CoB (NBS),Crystal Lim,Female,4.15,G-76-7,0.276107
G-76,4214,EEE,Kiran Bhatia,Male,4.1,G-76-7,1.036
G-76,214,NIE,Bella Lee,Female,4.03,G-76-7,1.116187
G-76,631,MAE,Kong Wei Tan,Male,4.2,G-76-7,1.156413
G-76,683,CoE,Tania Sinha,Female,4.01,G-76-7,1.196313
G-76,2636,CoB (NBS),Katherine Goh,Female,3.85,G-76-8,0.278468
G-76,3914,EEE,Brian Yang,Male,4.22,G-76-8,1.036591
G-76,5786,CCDS,Elaine Wang,Female,4.09,G-76-8,1.116003
G-76,1326,CEE,Andrew Lewis,Male,4.1,G-76-8,1.196
G-76,4579,ADM,Ying Xuan Tan,Female,4.2,G-76-8,1.236413
G-76,346,CoB (NBS),Nicholas Griffin,Male,4.2,G-76-9,0.396413
G-76,1909,EEE,Penny Tan,Female,4,G-76-9,0.916387
G-76,5824,MAE,Alexander Clark,Male,4.12,G-76-9,1.156019
G-76,3492,CoE,Amara Kim,Female,4.1,G-76-9,1.196
G-76,1644,NIE,Shahrir Bin Rahman,Male,4.03,G-76-9,1.236187
G-76,3682,MAE,Meera Joshi,Female,4.12,G-76-10,1.036019
G-76,1115,EEE,Camila Lee,Female,4.26,G-76-10,0.917045
G-76,4144,NIE,Riya Sharma,Female,3.88,G-76-10,1.117908
G-76,734,CEE,Mikhail Petrov,Male,4.1,G-76-10,1.196
G-76,679,CCDS,Ian Lee,Male,4.09,G-76-10,1.236003
G-77,1223,CCDS,Gideon Hall,Male,4.09,G-77-1,1.1556
G-77,5202,SSS,Sofia Green,Female,4.08,G-77-1,0.995606
G-77,4654,MAE,Zoe Mitchell,Female,4.22,G-77-1,1.076251
G-77,5558,CCEB,Fatima Rahman,Female,4.52,G-77-1,1.122914
G-77,5175,CEE,Ren Tanaka,Male,4.09,G-77-1,1.3156
G-77,5198,WKW SCI,Aarav Desai,Male,4.17,G-77-2,0.435841
G-77,2131,SSS,Tsubasa Takahashi,Female,4.15,G-77-2,0.995733
G-77,4577,MAE,Poppy Green,Female,4.26,G-77-2,1.076724
G-77,5051,NIE,Jasmine Lin,Female,4.09,G-77-2,1.1556
G-77,3676,ADM,Tanner Wu,Male,4.02,G-77-2,1.39581
G-77,2286,CCDS,Madison Zhang,Female,4.11,G-77-3,0.955612
G-77,612,SPMS,Leena Joshi,Female,4.25,G-77-3,0.996594
G-77,620,CCEB,Kezhen,Female,4.15,G-77-3,1.115733
G-77,3474,SBS,Soo-Yeon Jang,Female,3.92,G-77-3,1.196789
G-77,209,CoE,Eli Walker,Male,4.11,G-77-3,1.395612
G-77,1230,CoB (NBS),Nolan Perez,Male,3.97,G-77-4,0.436199
G-77,4281,SSS,Riley Dela Cruz,Female,4.19,G-77-4,0.995981
G-77,5586,CEE,Tanya Ali,Female,4.12,G-77-4,1.11563
G-77,3699,NIE,Emily Ng,Female,4.11,G-77-4,1.155612
G-77,1728,MSE,Christopher Li,Male,4.1,G-77-4,1.395602
G-77,1617,CoB (NBS),Lily Johnson,Female,4.09,G-77-5,0.2356
G-77,4876,CCDS,Holly Tan,Female,4.15,G-77-5,0.955733
G-77,4845,SPMS,Chloe Wong,Female,3.89,G-77-5,0.997239
G-77,1160,SSS,Ferdie Navarro,Male,4.1,G-77-5,1.195602
G-77,3317,EEE,Rahul Kumar,Male,4.21,G-77-5,1.236153
G-77,2605,CoB (NBS),Hina Iqbal,Female,4.04,G-77-6,0.23571
G-77,2206,CCDS,Lily Foster,Female,4.2,G-77-6,0.956063
G-77,4435,SSS,Larasati Wulandari,Female,3.85,G-77-6,0.99795
G-77,552,SPMS,Anderson Wu,Male,4.19,G-77-6,1.195981
G-77,1076,EEE,Karan Nair,Male,4.15,G-77-6,1.235733
G-77,3981,CoB (NBS),John Brown,Male,4.04,G-77-7,0.43571
G-77,1359,SPMS,Nusrat Ali,Female,4.14,G-77-7,0.995691
G-77,1534,MAE,Jinlong,Female,4.15,G-77-7,1.075733
G-77,2294,CEE,Ema Binti Rahman,Female,4.3,G-77-7,1.117324
G-77,4269,SoH,Huilin,Male,3.8,G-77-7,1.39902
G-77,3211,CoB (NBS),Victor Reyes,Male,4.14,G-77-8,0.435691
G-77,4870,SSS,Aisha binti Hassan,Female,4.02,G-77-8,0.99581
G-77,168,EEE,Nadia Binti Fadli,Female,4.1,G-77-8,1.035602
G-77,1460,CCDS,Roy Tan,Male,3.9,G-77-8,1.157081
G-77,3265,CCEB,James Griffin,Male,4.22,G-77-8,1.316251
G-77,1136,WKW SCI,Sreya Rao,Female,4.01,G-77-9,0.235872
G-77,5280,CCDS,Riley Edwards,Female,4.03,G-77-9,0.955756
G-77,3139,EEE,Nadia Binti Mohd,Female,4.15,G-77-9,1.035733
G-77,1008,SPMS,Kiran Nair,Male,3.95,G-77-9,1.196411
G-77,5061,MAE,Jett Yang,Male,4.08,G-77-9,1.275606
G-77,2029,WKW SCI,Alyssa Cox,Female,3.97,G-77-10,0.236199
G-77,5158,CCDS,Chloe Rivera,Female,3.87,G-77-10,0.957578
G-77,4193,EEE,Priyanka Kaur,Female,4.11,G-77-10,1.035612
G-77,5368,CoB (NBS),David Murphy,Male,4.15,G-77-10,0.435733
G-77,3150,SPMS,Toni Saputra,Male,3.9,G-77-10,1.197081
G-78,2209,CoB (NBS),Aihua Zhuang,Male,4.05,G-78-1,0.384012
G-78,5099,CCDS,Sophia Garcia,Female,3.8,G-78-1,0.946864
G-78,2446,CCEB,Patricia Lee,Female,4.18,G-78-1,1.104505
G-78,2514,CEE,Isabella Walker,Female,4.18,G-78-1,1.184505
G-78,5821,ASE,Agung Prabowo,Male,4.2,G-78-1,1.304701
G-78,2071,CoB (NBS),Queenie Pineda,Female,4.2,G-78-2,0.264701
G-78,5615,CCDS,Navya Arya,Female,3.94,G-78-2,0.944651
G-78,539,EEE,Min Yi Tan,Male,4.05,G-78-2,1.144012
G-78,2830,SoH,Jun Huang,Male,4.03,G-78-2,1.224057
G-78,663,SPMS,Nguyen Van Hieu,Male,4.15,G-78-2,1.264272
G-78,1025,CoB (NBS),Zara Amalia,Female,4.15,G-78-3,0.264272
G-78,2567,CCDS,Zoya Tsai,Female,4.04,G-78-3,0.94403
G-78,4307,SoH,Fauziah Binti Ahmad,Female,4.15,G-78-3,1.104272
G-78,2447,SPMS,Noah Huang,Male,4.15,G-78-3,1.264272
G-78,5982,ADM,Raghav Singh,Male,3.88,G-78-3,1.265408
G-78,4175,WKW SCI,Daniel Edwards,Male,4.02,G-78-4,0.384091
G-78,4104,EEE,Nina Chen,Female,4.14,G-78-4,1.02421
G-78,5904,SBS,Nurul binti Zainal,Female,4.19,G-78-4,1.144599
G-78,5581,CEE,Scarlett Hall,Female,4.15,G-78-4,1.184272
G-78,3057,LKCMedicine,Jaxon Jenkins,Male,3.85,G-78-4,1.345894
G-78,3020,CoB (NBS),Wanda Cruz,Female,3.88,G-78-5,0.265408
G-78,5507,CCDS,Isabella Lim,Female,4.2,G-78-5,0.944701
G-78,3213,EEE,Sun Li,Male,4.2,G-78-5,1.144701
G-78,4822,CoE,Sienna Edwards,Female,4,G-78-5,1.184183
G-78,3291,SPMS,Rafael Tan,Male,4.06,G-78-5,1.264002
G-78,5324,CoB (NBS),Rita Narayan,Female,4,G-78-6,0.264183
G-78,4106,CCDS,Oliver Morales,Male,4.18,G-78-6,1.064505
G-78,1,SoH,Kylie Torres,Female,4.01,G-78-6,1.104133
G-78,813,CCEB,Alaric Yang,Male,4.03,G-78-6,1.224057
G-78,2721,ADM,Vikram Nair,Male,4.11,G-78-6,1.264072
G-78,4849,CCDS,Kiran Patil,Female,4.06,G-78-7,0.944002
G-78,4633,EEE,Alya Rahman,Female,4.09,G-78-7,1.02402
G-78,4542,SBS,Adalyn Tan,Female,4.18,G-78-7,1.144505
G-78,5725,ASE,Riya Reddy,Female,3.8,G-78-7,1.186864
G-78,3245,NIE,Teng Wei Lim,Male,4.2,G-78-7,1.344701
G-78,3214,CoB (NBS),Nathan Tan,Male,4.11,G-78-8,0.384072
G-78,5727,EEE,Feng Yi Tan,Female,4.05,G-78-8,1.024012
G-78,5539,CCEB,Lina Devi,Female,4.14,G-78-8,1.10421
G-78,2867,CoE,Samantha Cox,Female,3.94,G-78-8,1.184651
G-78,1885,MSE,Josh Tan,Male,4.08,G-78-8,1.344006
G-78,2702,CoB (NBS),Nami Fujimoto,Female,4.14,G-78-9,0.26421
G-78,3748,CCDS,Zachary Patel,Male,4.02,G-78-9,1.064091
G-78,3262,SoH,Diana Li,Female,4.04,G-78-9,1.10403
G-78,464,CCEB,Aldo Setiawan,Male,3.9,G-78-9,1.225124
G-78,4815,SBS,Khalid Rahman,Male,4.18,G-78-9,1.264505
G-78,269,CCDS,Elisha Wu,Male,3.9,G-78-10,1.065124
G-78,1585,EEE,Jasmine Hapsari,Female,4.05,G-78-10,1.024012
G-78,5195,ADM,Alice Tan,Female,4.02,G-78-10,1.144091
G-78,1892,SSS,Diana Malik,Female,4.01,G-78-10,1.224133
G-78,5884,MAE,Kunal Bhatia,Male,4.3,G-78-10,1.34616
G-79,3826,CCDS,Sadia Malik,Female,4.17,G-79-1,0.989399
G-79,129,SSS,Xena Santiago,Female,4.15,G-79-1,1.069302
G-79,5726,MAE,Zhao Qiang,Male,4.09,G-79-1,1.189204
G-79,4672,CEE,Ashton Clark,Male,4.06,G-79-1,1.229262
G-79,289,CoE,Omer Farooq,Male,4.06,G-79-1,1.269262
G-79,1108,MAE,Nina Lee,Female,4.11,G-79-2,1.069204
G-79,3208,CCEB,Hani Binti Noor,Female,4.1,G-79-2,1.1092
G-79,3411,CoE,Shruti Verma,Female,4.22,G-79-2,1.149782
G-79,5991,NIE,Khushboo Malik,Female,3.91,G-79-2,1.190635
G-79,2538,LKCMedicine,Bilal Hussain,Male,4.22,G-79-2,1.309782
G-79,787,CCDS,Rongwei,Male,4.1,G-79-3,1.1092
G-79,2724,CCEB,Siti Zulaikha,Female,4.05,G-79-3,1.109298
G-79,610,SoH,Eva Clark,Female,4.14,G-79-3,1.149266
G-79,4696,SBS,Anika Varma,Female,4.11,G-79-3,1.229204
G-79,2024,LKCMedicine,Rizan Bin Ahmad,Male,4.15,G-79-3,1.309302
G-79,4992,CCDS,Hui Liu,Female,4.19,G-79-4,0.989528
G-79,2884,SSS,Diana Binti Zain,Female,4.2,G-79-4,1.069605
G-79,153,CCDS,Elijah Reed,Male,4.04,G-79-4,1.109341
G-79,3178,EEE,Isaac Brooks,Male,4.06,G-79-4,1.229262
G-79,5840,SPMS,Gavin Wu,Male,4.02,G-79-4,1.269452
G-79,2148,SSS,Amira Wong,Female,4.05,G-79-5,1.069298
G-79,2946,CCEB,Valentina Zhao,Female,4.18,G-79-5,1.10946
G-79,5273,SoH,Nari Kim,Female,3.89,G-79-5,1.150954
G-79,327,MSE,Eun-Ji Lee,Female,4.16,G-79-5,1.229347
G-79,4600,NIE,Nhat Nguyen,Male,4.22,G-79-5,1.309782
G-79,5981,CCDS,Sakshi Joshi,Female,4.22,G-79-6,0.989782
G-79,2164,CCEB,Olive Green,Female,4.01,G-79-6,1.10952
G-79,1056,SSS,Perry Villanueva,Male,4.02,G-79-6,1.189452
G-79,4361,EEE,Kartik Sharma,Male,4.06,G-79-6,1.229262
G-79,3669,ASE,Hao Wu,Male,4.16,G-79-6,1.309347
G-79,986,CoB (NBS),Vina Safira,Female,4.05,G-79-7,0.269298
G-79,5641,CCDS,Arvind Sharma,Male,3.9,G-79-7,1.11079
G-79,5746,SPMS,Miyako Shimizu,Female,4.22,G-79-7,1.149782
G-79,29,EEE,Haruto Fujimoto,Male,4.08,G-79-7,1.229215
G-79,3104,CEE,Jin Zhi,Male,4.22,G-79-7,1.229782
G-79,3655,MAE,Nova Gonzalez,Female,4.1,G-79-8,1.0692
G-79,4675,CEE,Chaofeng,Female,4.1,G-79-8,1.1092
G-79,5326,SPMS,Wang Yu,Female,4.09,G-79-8,1.149204
G-79,5659,ADM,Hui Min Tan,Female,4.05,G-79-8,1.229298
G-79,141,ASE,Logan Thompson,Male,4.11,G-79-8,1.309204
G-79,5435,SSS,Bella Wong,Female,4.03,G-79-9,1.069393
G-79,2152,MAE,Nadia Binti Ismail,Female,4,G-79-9,1.069595
G-79,3351,CCDS,Qing Wei Lim,Male,4,G-79-9,1.109595
G-79,4290,CEE,Paul Tan,Male,4.11,G-79-9,1.229204
G-79,2483,CoE,Landon Reed,Male,4.3,G-79-9,1.27081
G-79,1440,CoB (NBS),Nora Howard,Female,4.05,G-79-10,0.269298
G-79,5938,CoB (NBS),Zara Wong,Female,4.2,G-79-10,0.269605
G-79,5571,SoH,Xing Yu,Female,3.89,G-79-10,1.150954
G-79,3888,MAE,Tyler Moore,Male,4.19,G-79-10,1.189528
G-79,2359,EEE,Nashit Khan,Male,4.16,G-79-10,1.229347
G-80,4993,CoB (NBS),Layla Wu,Female,4.04,G-80-1,0.390953
G-80,1939,EEE,Feri andika,Male,4.15,G-80-1,1.070893
G-80,2638,NIE,Kiran Sethi,Male,4.15,G-80-1,1.110893
G-80,1207,CoE,Jing Yi Tan,Female,4.3,G-80-1,1.152371
G-80,4241,SBS,Nguyen Thi Ai,Female,4.03,G-80-1,1.271006
G-80,5138,CoB (NBS),Nida Khan,Female,4.03,G-80-2,0.391006
G-80,2361,EEE,Killian Wu,Male,4.18,G-80-2,1.071045
G-80,3573,NIE,Quinlan Roberts,Male,4.2,G-80-2,1.111186
G-80,17,CEE,Lan Shi,Female,4.15,G-80-2,1.230893
G-80,3988,SBS,Orla James,Female,4.03,G-80-2,1.271006
G-80,3404,WKW SCI,Jacob Parker,Male,4.01,G-80-3,0.271137
G-80,4949,CoE,Marwan Bin Ali,Male,4.2,G-80-3,1.031186
G-80,1077,CCDS,Hana Matsumura,Female,4.08,G-80-3,1.110819
G-80,1192,SSS,Priya Kaul,Female,4.1,G-80-3,1.2308
G-80,2594,NIE,Yareli Cruz,Female,4.17,G-80-3,1.230986
G-80,270,CoB (NBS),Baodong,Female,4.15,G-80-4,0.390893
G-80,5442,CoE,Arjun Verma,Male,4.03,G-80-4,1.031006
G-80,5896,CEE,Hao Wei Tan,Male,4.15,G-80-4,1.110893
G-80,1557,SoH,Adil Bin Rahman,Male,4.35,G-80-4,1.113264
G-80,2759,SSS,Zoe Wong,Female,3.88,G-80-4,1.232768
G-80,4668,CCDS,Indra Prasetyo,Male,4.3,G-80-5,0.992371
G-80,2545,SoH,Arjun Deshmukh,Male,4.1,G-80-5,1.1108
G-80,1274,NIE,Lucas Kim,Male,3.95,G-80-5,1.111722
G-80,1620,MSE,Harold Lee,Male,4.14,G-80-5,1.230858
G-80,1479,CCEB,Sophia Baker,Female,4.05,G-80-5,1.350907
G-80,2322,CCDS,Jack Green,Male,4.12,G-80-6,0.990813
G-80,3179,EEE,Aaron Thompson,Male,3.95,G-80-6,1.071722
G-80,805,SoH,Hassan Ibrahim,Male,4.22,G-80-6,1.111359
G-80,4179,MAE,John Doe,Male,4.14,G-80-6,1.190858
G-80,2485,SBS,Zahra Ali,Female,4.08,G-80-6,1.270819
G-80,5453,CCDS,Michael Walker,Male,4.26,G-80-7,0.991801
G-80,3239,EEE,Huang Xin,Male,3.94,G-80-7,1.071847
G-80,2060,CEE,Keshav Yadav,Male,4.2,G-80-7,1.111186
G-80,5999,SPMS,Killian James,Male,4.03,G-80-7,1.191006
G-80,5101,MAE,Ruth Tan,Female,4.06,G-80-7,1.31087
G-80,5694,CoB (NBS),Caleb Butler,Male,4.09,G-80-8,0.270806
G-80,1797,CCDS,Igor Petrov,Male,4.52,G-80-8,0.997796
G-80,1633,SSS,Ron Tan,Male,3.91,G-80-8,1.112271
G-80,4059,CoE,Hana Ng,Female,4.05,G-80-8,1.150907
G-80,5548,SoH,Nisha Desai,Female,3.9,G-80-8,1.232429
G-80,2444,CoB (NBS),Mahesh Babu,Male,4.15,G-80-9,0.270893
G-80,625,CoE,Nathan Tan,Male,4.04,G-80-9,1.030953
G-80,277,CCDS,Kira Lee,Female,4.14,G-80-9,1.110858
G-80,1762,EEE,Nora Bailey,Female,3.86,G-80-9,1.193139
G-80,5231,SSS,Mollie Edwards,Female,4.18,G-80-9,1.231045
G-80,5500,CoB (NBS),Lu Jian,Female,4.05,G-80-10,0.390907
G-80,3696,CoE,Ravi Deshmukh,Male,4.22,G-80-10,1.031359
G-80,2407,CCDS,Maria Garcia,Female,4.03,G-80-10,1.111006
G-80,2778,SPMS,Cameron Zhao,Male,4.14,G-80-10,1.190858
G-80,5796,CEE,Siti Aishah,Female,3.89,G-80-10,1.232594
