Tutorial Group,Total Students,Overall Avg CGPA,Group Number,Group Size,Group Students,Group Avg CGPA,Male Ratio,Female Ratio,School Diversity,GPA Variance,Gender Variance,Vector Displacement
G-77,50,4.09,Group 3,5,"Riley Edwards, Riley Dela Cruz, John Brown, Jett Yang, Ren Tanaka",4.09,0.6,0.4,5,0.0032,0.96,0.1
G-77,50,4.09,Group 4,5,"Lily Foster, Larasati Wulandari, Anderson Wu, Poppy Green, Aarav Desai",4.13,0.4,0.6,5,0.0211,0.96,0.0861
G-77,50,4.09,Group 5,5,"Chloe Rivera, Leena Joshi, Ferdie Navarro, Kezhen, Christopher Li",4.09,0.4,0.6,5,0.0155,0.96,0.1096
G-77,50,4.09,Group 6,5,"Lily Johnson, Gideon Hall, Kiran Nair, Ema Binti Rahman, James Griffin",4.13,0.6,0.4,5,0.0145,0.96,0.1084
G-77,50,4.09,Group 7,5,"Sofia Green, Roy Tan, Zoe Mitchell, Tanya Ali, Eli Walker",4.09,0.4,0.6,5,0.0109,0.96,0.1256
G-77,50,4.09,Group 8,5,"Nusrat Ali, Nadia Binti Fadli, Nolan Perez, Sreya Rao, Tanner Wu",4.05,0.4,0.6,5,0.0039,0.96,0.1262
G-77,50,4.09,Group 9,5,"Hina Iqbal, Nadia Binti Mohd, Toni Saputra, Alyssa Cox, Huilin",3.97,0.4,0.6,5,0.0142,0.96,0.1301
G-77,50,4.09,Group 10,5,"Tsubasa Takahashi, Priyanka Kaur, Jinlong, Jasmine Lin, Soo-Yeon Jang",4.08,0.0,1.0,5,0.0073,0.0,0.2072
G-78,50,4.07,Group 1,5,"Kiran Patil, Aihua Zhuang, Sun Li, Nurul binti Zainal, Riya Reddy",4.06,0.4,0.6,5,0.0208,0.96,0.083
G-78,50,4.07,Group 2,5,"Zoya Tsai, Nathan Tan, Diana Li, Aldo Setiawan, Khalid Rahman",4.05,0.6,0.4,5,0.0086,0.96,0.0917
G-78,50,4.07,Group 3,5,"Navya Arya, Min Yi Tan, Patricia Lee, Vikram Nair, Diana Malik",4.06,0.4,0.6,5,0.0068,0.96,0.115
G-78,50,4.07,Group 4,5,"Isabella Lim, Wanda Cruz, Alaric Yang, Nguyen Van Hieu, Raghav Singh",4.03,0.6,0.4,5,0.0177,0.96,0.1006
G-78,50,4.07,Group 5,5,"Rita Narayan, Oliver Morales, Kylie Torres, Rafael Tan, Agung Prabowo",4.09,0.6,0.4,5,0.0071,0.96,0.1079
G-78,50,4.07,Group 6,5,"Nami Fujimoto, Elisha Wu, Fauziah Binti Ahmad, Noah Huang, Daniel Edwards",4.07,0.6,0.4,5,0.0098,0.96,0.1156
G-78,50,4.07,Group 7,5,"Zara Amalia, Feng Yi Tan, Jun Huang, Sienna Edwards, Josh Tan",4.06,0.4,0.6,5,0.0026,0.96,0.131
G-78,50,4.07,Group 8,5,"Zachary Patel, Nina Chen, Lina Devi, Samantha Cox, Teng Wei Lim",4.09,0.4,0.6,5,0.0089,0.96,0.1232
G-78,50,4.07,Group 9,5,"Sophia Garcia, Alya Rahman, Adalyn Tan, Isabella Walker, Kunal Bhatia",4.11,0.2,0.8,5,0.0285,0.64,0.1523
G-78,50,4.07,Group 10,5,"Queenie Pineda, Jasmine Hapsari, Alice Tan, Scarlett Hall, Jaxon Jenkins",4.05,0.2,0.8,5,0.0147,0.64,0.1593
G-79,50,4.1,Group 1,5,"Sadia Malik, Zhao Qiang, Perry Villanueva, Zara Wong, Khushboo Malik",4.08,0.4,0.6,5,0.011,0.96,0.1042
G-79,50,4.1,Group 2,5,"Hui Liu, Nadia Binti Ismail, Paul Tan, Nashit Khan, Landon Reed",4.15,0.6,0.4,5,0.0097,0.96,0.107
G-79,50,4.1,Group 3,5,"Sakshi Joshi, Bella Wong, Tyler Moore, Ashton Clark, Hui Min Tan",4.11,0.4,0.6,5,0.0062,0.96,0.1039
G-79,50,4.1,Group 4,5,"Rongwei, Xena Santiago, Nora Howard, Jin Zhi, Anika Varma",4.13,0.4,0.6,5,0.0032,0.96,0.1204
G-79,50,4.1,Group 5,5,"Elijah Reed, Diana Binti Zain, Vina Safira, Omer Farooq, Eun-Ji Lee",4.1,0.4,0.6,5,0.0043,0.96,0.1278
G-79,50,4.1,Group 6,5,"Qing Wei Lim, Valentina Zhao, Eva Clark, Gavin Wu, Hao Wu",4.1,0.6,0.4,5,0.0056,0.96,0.1364
G-79,50,4.1,Group 7,5,"Nova Gonzalez, Chaofeng, Haruto Fujimoto, Miyako Shimizu, Logan Thompson",4.12,0.4,0.6,5,0.0025,0.96,0.1363
G-79,50,4.1,Group 8,5,"Nina Lee, Hani Binti Noor, Isaac Brooks, Shruti Verma, Rizan Bin Ahmad",4.13,0.4,0.6,5,0.0029,0.96,0.1366
G-79,50,4.1,Group 9,5,"Arvind Sharma, Siti Zulaikha, Wang Yu, Nari Kim, Bilal Hussain",4.03,0.4,0.6,5,0.0153,0.96,0.1324
G-79,50,4.1,Group 10,5,"Amira Wong, Olive Green, Kartik Sharma, Xing Yu, Nhat Nguyen",4.05,0.4,0.6,5,0.0112,0.96,0.1385
G-8,50,4.09,Group 1,5,"Poppy Cahyani, Joshua White, Michael Zhang, Ayla Wong, Anushka Verma",4.12,0.4,0.6,5,0.0049,0.96,0.0753
G-8,50,4.09,Group 2,5,"Neha Iyer, Harry Ho, Seung-Jin Han, Mia Morgan, Liam Hill",4.08,0.6,0.4,5,0.0046,0.96,0.0757
G-8,50,4.09,Group 3,5,"Kira Tanaka, Liu Hong, Mason Hughes, Aria Singh, Michael Young",4.05,0.6,0.4,5,0.0139,0.96,0.0764
G-8,50,4.09,Group 4,5,"Sofia Chen, Landon Lim, Lara Cruz, Cheng Li, Souta Watanabe",4.09,0.6,0.4,5,0.0034,0.96,0.0916
G-8,50,4.09,Group 5,5,"Fatima Tan, Rafiq Bin Zain, Suki Wang, Nathan Adams, Dara Cheng",4.08,0.4,0.6,5,0.0152,0.96,0.099
G-8,50,4.09,Group 6,5,"Avery Li, Jade Chang, Jacob Robinson, Aminah Binte, Amara Belle",4.13,0.4,0.6,5,0.0387,0.96,0.0755
G-8,50,4.09,Group 7,5,"Thao Le, Yuki Takeda, Zara Rahman, Zane Carter, Alena Chang",4.07,0.4,0.6,5,0.0071,0.96,0.0992
G-8,50,4.09,Group 8,5,"Aidan Foster, Mila Reed, Jane Smith, Dominic Li, Wendy Au",4.06,0.4,0.6,5,0.0089,0.96,0.1153
G-8,50,4.09,Group 9,5,"Dmitry Petrov, Wei Chen, Mei Wang, Laila Ali, Levi Parker",4.1,0.4,0.6,5,0.0019,0.96,0.123
G-8,50,4.09,Group 10,5,"Cindy Wong, Tian Wei, Angela Tan, Kiran Rane, Kyle Wang",4.14,0.2,0.8,5,0.0044,0.64,0.16
G-80,50,4.1,Group 1,5,"Jack Green, Hana Ng, Aaron Thompson, Mollie Edwards, Cameron Zhao",4.09,0.6,0.4,5,0.0065,0.96,0.1006
G-80,50,4.1,Group 2,5,"Michael Walker, Nida Khan, Huang Xin, Yareli Cruz, John Doe",4.11,0.6,0.4,5,0.0125,0.96,0.1006
G-80,50,4.1,Group 3,5,"Indra Prasetyo, Layla Wu, Jing Yi Tan, Ron Tan, Killian James",4.12,0.6,0.4,5,0.0247,0.96,0.0927
G-80,50,4.1,Group 4,5,"Caleb Butler, Maria Garcia, Keshav Yadav, Nora Bailey, Zahra Ali",4.05,0.4,0.6,5,0.0123,0.96,0.1021
G-80,50,4.1,Group 5,5,"Mahesh Babu, Igor Petrov, Lucas Kim, Zoe Wong, Nguyen Thi Ai",4.11,0.6,0.4,5,0.0509,0.96,0.1006
G-80,50,4.1,Group 6,5,"Nathan Tan, Baodong, Arjun Deshmukh, Priya Kaul, Orla James",4.08,0.4,0.6,5,0.0019,0.96,0.1173
G-80,50,4.1,Group 7,5,"Arjun Verma, Lu Jian, Hassan Ibrahim, Lan Shi, Jacob Parker",4.09,0.6,0.4,5,0.0064,0.96,0.1246
G-80,50,4.1,Group 8,5,"Hana Matsumura, Ravi Deshmukh, Hao Wei Tan, Nisha Desai, Harold Lee",4.1,0.6,0.4,5,0.0118,0.96,0.1166
G-80,50,4.1,Group 9,5,"Marwan Bin Ali, Feri andika, Kiran Sethi, Siti Aishah, Ruth Tan",4.09,0.6,0.4,5,0.012,0.96,0.1246
G-80,50,4.1,Group 10,5,"Kira Lee, Killian Wu, Quinlan Roberts, Adil Bin Rahman, Sophia Baker",4.18,0.6,0.4,5,0.0095,0.96,0.1271
G-81,50,4.1,Group 1,5,"Tatiana Sergeyevna, Grace Wu, Qian Yu Tan, Wayne Tan, Khushboo Khan",4.1,0.4,0.6,5,0.0014,0.96,0.0945
G-81,50,4.1,Group 2,5,"Holly Hughes, Irina Dmitrieva, Gavin Tan, Emery Collins, Aria Perez",4.09,0.4,0.6,5,0.0057,0.96,0.0946
G-81,50,4.1,Group 3,5,"Alvin Yeo, Lola Bennett, Piper Yip, Dylan Wang, Emma Wong",4.12,0.4,0.6,5,0.0059,0.96,0.0948
G-81,50,4.1,Group 4,5,"Yi Ming Lim, Samira Ali, Sophia Martinez, Marcus Green, Tao Feng",4.09,0.6,0.4,5,0.0039,0.96,0.0981
G-81,50,4.1,Group 5,5,"Santiago Huang, Fiona Tan, Avery Robinson, Sandeep Reddy, Lucy Watson",4.08,0.4,0.6,5,0.0176,0.96,0.1028
G-81,50,4.1,Group 6,5,"Eryan, Ying Wu, Farah Lim, Sanjay Gupta, Kiran Desai",4.09,0.4,0.6,5,0.0079,0.96,0.1026
G-81,50,4.1,Group 7,5,"Jasper Li, Bushra Khan, Ada Zhang, Sophie Hughes, Ming Yue",4.18,0.4,0.6,5,0.0336,0.96,0.0968
G-81,50,4.1,Group 8,5,"Kyo Tan, Neelima Das, Lina Cheong, Zainal Abidin, Jack Morgan",4.05,0.6,0.4,5,0.014,0.96,0.115
G-81,50,4.1,Group 9,5,"Samantha Chan, Rory Chen, Arjun Patel, Mira Patel, Max Carter",4.06,0.4,0.6,5,0.0068,0.96,0.1432
G-81,50,4.1,Group 10,5,"Zara Wu, Isha Begum, Nina Lim, Fiona Huang, Zhou Yu",4.14,0.2,0.8,5,0.0074,0.64,0.1605
G-82,50,4.07,Group 1,5,"Mohd Rizal Bin Hassan, Mason Kim, Tanisha Nair, Violet Yip, Liam Smith",4.06,0.6,0.4,5,0.0063,0.96,0.0858
G-82,50,4.07,Group 2,5,"Lucas Young, Jay Wu, Lakshmi Rao, Le Thi Nhung, Rizwan Bin Ahmad",4.08,0.6,0.4,5,0.0026,0.96,0.1018
G-82,50,4.07,Group 3,5,"Mohan Nair, Vincent Ng, Simone Lim, Amara Tan, Harrison Lee",4.04,0.6,0.4,5,0.0111,0.96,0.1022
G-82,50,4.07,Group 4,5,"Owais Tariq, Jasbir Singh, Wren Zhao, Isaac Ward, Aubrey Bell",4.07,0.6,0.4,5,0.0109,0.96,0.0937
G-82,50,4.07,Group 5,5,"Zhao Wei, Ping Wang, Ella Kwan, Asher Kim, Aaliyah Rodriguez",4.06,0.6,0.4,5,0.0128,0.96,0.1018
G-82,50,4.07,Group 6,5,"Annika Chang, Toni Saputra, Henry Tan, Nguyen Van Phong, Sabrina Binti Mohd",4.08,0.6,0.4,5,0.0129,0.96,0.1098
G-82,50,4.07,Group 7,5,"Sarah Miller, Chinh Nguyen, Henry Baker, Eli Wu, Alya Faris",4.14,0.6,0.4,5,0.0308,0.96,0.1116
G-82,50,4.07,Group 8,5,"Ava Johnson, Ronin Smith, Haoqiang, Suresh Yadav, Lara Chen",4.09,0.4,0.6,5,0.0335,0.96,0.1134
G-82,50,4.07,Group 9,5,"Dimas Santoso, Samir Khan, Gemma Rivera, Nash De Leon, Hana Kuroda",4.08,0.6,0.4,4,0.0037,0.96,0.2058
G-82,50,4.07,Group 10,5,"Julian Sanders, Gabriel Ramirez, Sadia Ali, Kyo Tan, Yuki Nishiyama",4.02,0.6,0.4,5,0.0121,0.96,0.135
G-83,50,4.1,Group 1,5,"Ahmad Zaki Bin Rahman, Aminah Ali, Saul Huang, Amani Binti Hisham, Nian Zhang",4.08,0.4,0.6,5,0.016,0.96,0.0721
G-83,50,4.1,Group 2,5,"Nash Reddy, Guangli, Elliot Lim, Stella Zhao, Kah Ying",4.1,0.6,0.4,5,0.0055,0.96,0.0816
G-83,50,4.1,Group 3,5,"Grayson Li, Nora Abdul, David Wu, Lisa Lim, Syafiq Bin Mohd",4.1,0.6,0.4,5,0.0046,0.96,0.0896
G-83,50,4.1,Group 4,5,"An Nguyen, Daniel Chen, Ritika Patil, Cecilia Morales, Gavin Flores",4.12,0.6,0.4,5,0.0119,0.96,0.0821
G-83,50,4.1,Group 5,5,"Fahad Nadeem, Dorian Villanueva, Elena Murphy, Evan Parker, Elisa Rivera",4.05,0.6,0.4,5,0.0095,0.96,0.0838
G-83,50,4.1,Group 6,5,"Vincent Lam, Xander Mendoza, Anjali Iyer, James White, Kali Chen",4.12,0.6,0.4,5,0.0085,0.96,0.0902
G-83,50,4.1,Group 7,5,"Farhan Hussain, Kelvin Tan, Ravi Patel, Leo White, Priya Tan",4.13,0.6,0.4,5,0.0023,0.96,0.1067
G-83,50,4.1,Group 8,5,"Tu Nguyen, Colton Harris, Kou Suzuki, Guangqiang, Svetlana Alexandrova",4.13,0.6,0.4,5,0.0016,0.96,0.1227
G-83,50,4.1,Group 9,5,"Isha Alvarado, Anthony Parker, Nash Wu, Shamsher Ali, Efei",4.09,0.8,0.2,5,0.0145,0.64,0.128
G-83,50,4.1,Group 10,5,"Anita Gupta, Finn Pineda, Shruti Nair, Mateo Yang, Haruto Yamamoto",4.05,0.6,0.4,5,0.0037,0.96,0.1244
G-84,50,4.11,Group 1,5,"Zhang Ying, Faris Abdul, Xue Mei, Bobby Chua, Imran Khan",4.06,0.6,0.4,5,0.0199,0.96,0.0839
G-84,50,4.11,Group 2,5,"Evelyn Tan, Oka Susilo, Li Mei, Kaito Takahashi, Pranav Nair",4.11,0.6,0.4,5,0.0085,0.96,0.0984
G-84,50,4.11,Group 3,5,"Tara Devi, Aarav Sharma, Mei Hong Tan, Leo Chen, Kaito Takahashi",4.13,0.6,0.4,5,0.0061,0.96,0.1067
G-84,50,4.11,Group 4,5,"Binghua, William Taylor, Sadie Wang, Charlotte Chen, Rajiv Nair",4.03,0.4,0.6,5,0.0164,0.96,0.0887
G-84,50,4.11,Group 5,5,"Mira Ong, Hiroki Matsusaka, Brooke Tan, Liam Sharma, Zhen Yi Tan",4.1,0.4,0.6,5,0.0181,0.96,0.108
G-84,50,4.11,Group 6,5,"Kavya Menon, Isabella Moore, Samantha Gray, Siti Nurhaliza, Vignesh Nair",4.13,0.2,0.8,5,0.0064,0.64,0.1306
G-84,50,4.11,Group 7,5,"Bodhi Edwards, Sabrina Binti Ghazali, Aaliyah Lin, Hannah Chen, Silas Wong",4.13,0.4,0.6,5,0.0112,0.96,0.1243
G-84,50,4.11,Group 8,5,"Simon Zhao, Zoe Bailey, Nana Ohashi, Aubree Kelly, Ajay Singh",4.14,0.4,0.6,5,0.0049,0.96,0.1326
G-84,50,4.11,Group 9,5,"Gabriel Adams, Serena Tan, Elena Chang, Ning Hui, Celeste Bautista",4.12,0.2,0.8,5,0.0184,0.64,0.1465
G-84,50,4.11,Group 10,5,"Rani Devi, Owen Ramirez, Diana Binti Jasmi, Kiran Menon, Yukiko Takahashi",4.14,0.2,0.8,5,0.0027,0.64,0.1553
G-85,50,4.13,Group 1,5,"Isabella Robinson, Shikha Gupta, Ethan Zhou, Isaiah Foster, Ryan Taylor",4.12,0.6,0.4,5,0.0025,0.96,0.0888
G-85,50,4.13,Group 2,5,"Kavita Rao, Megan Yang, Cody Evans, Samuel Zhao, Arjun Tan",4.13,0.6,0.4,5,0.0048,0.96,0.0888
G-85,50,4.13,Group 3,5,"Simran Jain, Ngoc Nguyen, Sameer Kapoor, Owais Hussain, Kavita Mehta",4.12,0.4,0.6,5,0.0064,0.96,0.0904
G-85,50,4.13,Group 4,5,"Belle Chen, Lillian Rivera, Kira Chen, Khalid Amir, Kaito Saito",4.15,0.4,0.6,5,0.0425,0.96,0.0666
G-85,50,4.13,Group 5,5,"Sahar Jamil, Sophie Zhang, Rani Patel, Gabriel Morris, Hoang Minh Hieu",4.11,0.4,0.6,5,0.0087,0.96,0.0986
G-85,50,4.13,Group 6,5,"Pooja Singh, Scarlett Mitchell, Selena Liu, Lucas Mitchell, Tao Chen",4.15,0.4,0.6,5,0.036,0.96,0.1066
G-85,50,4.13,Group 7,5,"Hiroshi Sato, Kavita Joshi, Elena Liu, Luka Liu, Scarlett Hernandez",4.13,0.4,0.6,5,0.0087,0.96,0.1144
G-85,50,4.13,Group 8,5,"Tuan Nguyen, Kavya Reddy, Shirley Ong, Emma Bryant, Chris Tan",4.13,0.4,0.6,5,0.0063,0.96,0.1224
G-85,50,4.13,Group 9,5,"Imran Ashraf, Sharon Lim, Lily Ho, Zara Patel, Jin Tao",4.11,0.4,0.6,5,0.0077,0.96,0.1225
G-85,50,4.13,Group 10,5,"Sofia Zhang, Maliha Khan, Yoko Nagano, Lily Moore, Lily Mitchell",4.13,0.0,1.0,5,0.0022,0.0,0.204
G-86,50,4.11,Group 1,5,"Alya Binti, Alex Chan, Joyce Lim, Justin Tan, Desmond Chen",4.19,0.6,0.4,5,0.0283,0.96,0.0774
G-86,50,4.11,Group 2,5,"Isla Li, Asher Brooks, Jin Tan, Mohsin Ali, Lina Binti Salleh",4.05,0.4,0.6,5,0.0117,0.96,0.0788
G-86,50,4.11,Group 3,5,"Kylie Wang, Usman Ali, Jacob Davis, Jessica Chen, Jae-Won Oh",4.12,0.6,0.4,5,0.0044,0.96,0.0831
G-86,50,4.11,Group 4,5,"Jasmin Ali, Nolan Reed, Keng Jie Tan, Hannah Cook, Jian Chen",4.12,0.6,0.4,5,0.0025,0.96,0.0831
G-86,50,4.11,Group 5,5,"Sabrina Lim, Ahsan Iqbal, Philip Harris, Priya Joshi, Zulfiqar Bin Rahman",4.14,0.6,0.4,5,0.0118,0.96,0.0834
G-86,50,4.11,Group 6,5,"Delilah Tsai, Ali Hasan, Mila Chen, Sergey Fedorov, Zane Wu",4.18,0.6,0.4,5,0.035,0.96,0.0928
G-86,50,4.11,Group 7,5,"Sophie Ross, Sophie Wong, Lina Cheng, Catherine Wong, Dapeng",4.04,0.2,0.8,5,0.0145,0.64,0.1184
G-86,50,4.11,Group 8,5,"David Stewart, Faye Ng, Rita Wong, Brenda Tan, Caleb Liu",4.1,0.4,0.6,5,0.0065,0.96,0.1014
G-86,50,4.11,Group 9,5,"Nashit Ali, Diana Lee, Vaishali Singh, Bess Parker, Siti Fatimah",4.12,0.2,0.8,5,0.003,0.64,0.1244
G-86,50,4.11,Group 10,5,"Kota Suzuki, Chad Tan, Lydia Carter, Samantha Hughes, Dahlia Freeman",4.06,0.4,0.6,4,0.0036,0.96,0.1742
G-87,50,4.12,Group 1,5,"Chloe Adams, Hannah Park, Owais Iqbal, Noah Qian, Ravi Mehta",4.21,0.6,0.4,5,0.0339,0.96,0.0739
G-87,50,4.12,Group 2,5,"Serena Lim, Olivia Scott, Santiago Garcia, Yang Jun Lim, Victoria Flores",4.09,0.4,0.6,5,0.0032,0.96,0.1055
G-87,50,4.12,Group 3,5,"Aria White, Violet Lau, Gaurav Mehta, Hao Yang, Logan Lewis",4.12,0.6,0.4,5,0.0264,0.96,0.0871
G-87,50,4.12,Group 4,5,"Ryder Harris, Lia Nguyen, Elsie Zhao, Jae-Min Lim, Yifan Zhao",4.13,0.6,0.4,5,0.0089,0.96,0.1111
G-87,50,4.12,Group 5,5,"Benedict Cruz, Alyssa Liu, Lydia Diaz, Ruiying, Suresh Pillai",4.14,0.4,0.6,5,0.0074,0.96,0.1054
G-87,50,4.12,Group 6,5,"Kunal Yadav, Meera Tan, Miko Setiawan, Ella Lewis, Charlie Li",4.12,0.6,0.4,5,0.0054,0.96,0.1111
G-87,50,4.12,Group 7,5,"Zayne Jackson, Mika Kobayashi, Emmett Carter, Hana Suzuki, Zhong Li",4.07,0.6,0.4,5,0.0055,0.96,0.112
G-87,50,4.12,Group 8,5,"Alia Kapoor, Kanika Iyer, Liam Zhao, Ava Tan, Cheng Yi",4.15,0.4,0.6,5,0.0405,0.96,0.1137
G-87,50,4.12,Group 9,5,"Soo-Young Park, Tina Lee, Nguyen Minh Hoang, Nadia Lim, Logan Kim",4.1,0.4,0.6,4,0.0036,0.96,0.2095
G-87,50,4.12,Group 10,5,"Kajal Desai, Naila Rani, Zarina Malik, Saman Bukhari, Huma Iqbal",4.06,0.0,1.0,5,0.0033,0.0,0.2132
G-88,50,4.09,Group 1,5,"Landon Zhao, Sophie Lim, Anjali Bansal, Jaxon Ward, Qingyu",4.09,0.4,0.6,5,0.0102,0.96,0.0807
G-88,50,4.09,Group 2,5,"Beckett Liu, Vera Ong, Derek Xu, Nina Binti Ismail, Leonardo Santos",4.07,0.6,0.4,5,0.0044,0.96,0.0911
G-88,50,4.09,Group 3,5,"Daphne Tsai, Yong Wei, Mason Clark, Sanya Bansal, Katrina Ong",4.13,0.4,0.6,5,0.0089,0.96,0.0985
G-88,50,4.09,Group 4,5,"Riya Suresh, Musa Khan, Pablo Mendoza, Liangyu, Fei Wang",4.07,0.6,0.4,5,0.0054,0.96,0.0991
G-88,50,4.09,Group 5,5,"Naoko Nishiyama, Pengfei, Usman Tariq, Eleanor Hayes, Brayden Cooper",4.09,0.6,0.4,5,0.0062,0.96,0.1149
G-88,50,4.09,Group 6,5,"Petrus Santoso, Jade Bell, Ameen Malik, Asher King, Aiko Suzuki",4.09,0.6,0.4,5,0.0158,0.96,0.1149
G-88,50,4.09,Group 7,5,"Yuki Suzuki, Kavya Nair, Elliot Bautista, Siddharth Rao, Aiden Huang",4.08,0.6,0.4,5,0.0089,0.96,0.1069
G-88,50,4.09,Group 8,5,"Rashid Khan, Averie Lin, Yuki Sato, Wei Jie Yeo, Zhao Ming",4.08,0.6,0.4,5,0.0119,0.96,0.107
G-88,50,4.09,Group 9,5,"Sergei Moroz, Pengfei, Megan Ortiz, Gaurav Nair, Rehan Tariq",4.06,0.6,0.4,5,0.0107,0.96,0.1157
G-88,50,4.09,Group 10,5,"Oliver Davis, Layla Moore, Xena Alvarado, Dante Lee, Gita Kristina",4.1,0.4,0.6,5,0.0049,0.96,0.1288
G-89,50,4.06,Group 1,5,"Cameron Torres, Ling Chen, Yvette Clarke, Harry Chua, Ananya Iyer",4.06,0.4,0.6,5,0.0253,0.96,0.106
G-89,50,4.06,Group 2,5,"Alexandra Orlova, Xiang Chen, Zahra Sari, Zachary Zhang, Quinlan Alonzo",4.06,0.6,0.4,5,0.0089,0.96,0.106
G-89,50,4.06,Group 3,5,"Fengjie, Kieran Lewis, Nadia Bukhari, Huanyu, Fiona Parker",4.07,0.4,0.6,5,0.0157,0.96,0.114
G-89,50,4.06,Group 4,5,"Sienna Lin, David Lewis, Ajay Kumar, Yasmin Yip, Taeyang Kim",4.06,0.6,0.4,5,0.0104,0.96,0.106
G-89,50,4.06,Group 5,5,"Felix Lim, Chloe Hall, Landon Wood, Amira Yusof, Shen Ming",4.04,0.6,0.4,5,0.0108,0.96,0.1063
G-89,50,4.06,Group 6,5,"Yani Lestari, Dong-Hoon Park, Quincy Alvarado, Ella White, Peter Harris",4.06,0.6,0.4,5,0.0174,0.96,0.114
G-89,50,4.06,Group 7,5,"Isaac Lee, Carmen Torres, Belinda Ong, Leo Salazar, Sana Khan",4.1,0.4,0.6,5,0.0499,0.96,0.1064
G-89,50,4.06,Group 8,5,"Kian Wei Lim, Aisha Binti Ahmad, Ahsan Waseem, Cynthia Ng, Puneet Kumar",4.02,0.6,0.4,5,0.0063,0.96,0.1306
G-89,50,4.06,Group 9,5,"Felix Yang, Miki Nishimura, Hadley Chen, Seung Cho, Kiara Tan",4.06,0.4,0.6,5,0.0083,0.96,0.138
G-89,50,4.06,Group 10,5,"Dante Tan, Nadia Lee, Victoria Bell, Liam Wu, Lily Evans",4.12,0.4,0.6,5,0.0121,0.96,0.147
G-9,50,4.08,Group 1,5,"Anika Sharma, Lucas Ramirez, Katherine Sari, Faisal Noor, Soo-Jung Kim",4.09,0.4,0.6,5,0.0015,0.96,0.0712
G-9,50,4.08,Group 2,5,"Felicia Cheung, Henry Clark, Adeline Ng, Arif Hussain, Tania Noor",4.09,0.4,0.6,5,0.0041,0.96,0.0712
G-9,50,4.08,Group 3,5,"Hannah Li, Ravi Kumar, Farah Rahman, Naman Singh, Rafael Gonzalez",4.08,0.6,0.4,5,0.0038,0.96,0.074
G-9,50,4.08,Group 4,5,"Lian Zhang, Aarav Kumar, Umar Faisal, Mimi Binti Rahman, Yuri Li",4.07,0.6,0.4,5,0.0044,0.96,0.082
G-9,50,4.08,Group 5,5,"Aurora Chang, Riley Parker, Jin-Ho Park, Chandni Kapoor, Andre Green",4.07,0.6,0.4,5,0.0184,0.96,0.082
G-9,50,4.08,Group 6,5,"Evangeline Rivera, Aayush Gupta, Violet Wang, Eli Brown, Nisha Patel",4.08,0.4,0.6,5,0.0061,0.96,0.0951
G-9,50,4.08,Group 7,5,"Na Li, Amir Ali, Ying Wang, Rohan Nair, Fumiko Yamashita",4.08,0.4,0.6,5,0.0101,0.96,0.0951
G-9,50,4.08,Group 8,5,"Lena Chen, Darren Lee, Nancy Tan, Peizhen, Liam Tan",4.07,0.4,0.6,5,0.0109,0.96,0.0951
G-9,50,4.08,Group 9,5,"Sharon Goh, Kieran Kim, Bryan Villanueva, Lily Cheng, Tanvi Sinha",4.15,0.4,0.6,5,0.0356,0.96,0.0974
G-9,50,4.08,Group 10,5,"Nicolas Xu, Quiana Villanueva, Kiran Mehta, Lillian Wu, Parker Li",4.01,0.6,0.4,5,0.0097,0.96,0.1084
G-90,50,4.08,Group 1,5,"Alyssa Parker, Aditi Verma, Jaden Dela Cruz, Sandeep Kumar, Liam Davis",4.02,0.6,0.4,5,0.0168,0.96,0.0768
G-90,50,4.08,Group 2,5,"Liang Chen, Mila Richardson, Yunfeng, Usman Malik, Nikhil Singhal",4.08,0.6,0.4,5,0.0077,0.96,0.0839
G-90,50,4.08,Group 3,5,"Jiang Bo, Celia Wang, Dmitry Ivanovich, Zara Rivera, Oliver Cheng",4.07,0.6,0.4,5,0.0123,0.96,0.0759
G-90,50,4.08,Group 4,5,"Samiullah Tariq, Chandra Dewi, Nathan Lim, Nadia Pineda, Sakura Yoshida",4.03,0.4,0.6,5,0.0125,0.96,0.0947
G-90,50,4.08,Group 5,5,"Bennett Zhang, Samira Younis, Karthik Reddy, Meisha Mehta, Anthony Grant",4.07,0.6,0.4,5,0.0051,0.96,0.0839
G-90,50,4.08,Group 6,5,"Oscar Ho, Hania Khan, Liam Brown, Sonia Lee, Vince Mendoza",4.08,0.6,0.4,5,0.0064,0.96,0.0999
G-90,50,4.08,Group 7,5,"Dai Sato, Mei Li, Oliver Chen, Yuna Kim, Rajesh Mehta",4.07,0.6,0.4,5,0.016,0.96,0.0999
G-90,50,4.08,Group 8,5,"Nathan Kim, Chloe King, Sofiya Khan, Gracie Mendoza, David Young",4.1,0.4,0.6,5,0.0087,0.96,0.1022
G-90,50,4.08,Group 9,5,"Dingming, Lakshmi Nair, Chengwei, Jingyi Li, Neha Verma",4.16,0.2,0.8,5,0.0339,0.64,0.1354
G-90,50,4.08,Group 10,5,"Lila Morgan, Romy Hughes, Maya Mehta, Rida Awan, Evelyn Clark",4.09,0.0,1.0,4,0.0033,0.0,0.289
G-91,50,4.09,Group 1,5,"Uli Dwi, Raymond Lim, Zheng Li, Nina Wong, Parker Martin",4.08,0.6,0.4,5,0.0107,0.96,0.0767
